Month,Year,Location,Latitude,Longitude,State,MinTemp,MaxTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
2,2012,Norah Head,-33.2815,151.5791,NSW,19.1,24.9,5.86,39.4,84.4,76,1014.4,1013.1,21.3,23.6
3,2012,Norah Head,-33.2815,151.5791,NSW,18.2,24.2,3.62,44,80.9,71.7,1016.5,1014.8,20.5,22.6
4,2012,Norah Head,-33.2815,151.5791,NSW,16.6,23.2,5.29,40.1,74.8,71,1019.6,1017.3,19.8,21.4
5,2012,Norah Head,-33.2815,151.5791,NSW,12,19.8,2.14,31.7,69,62.2,1022.2,1019.7,15.3,18.4
6,2012,Norah Head,-33.2815,151.5791,NSW,10.7,17.4,5.14,38.4,77.2,68.5,1020.1,1017.7,13.5,15.9
7,2012,Norah Head,-33.2815,151.5791,NSW,9.9,16.9,2.42,42.2,74.2,64.9,1022.9,1020.8,12.8,15.6
8,2012,Norah Head,-33.2815,151.5791,NSW,9.8,18.8,1.96,42.5,59.2,53.1,1018.4,1015.2,14.1,17.3
9,2012,Norah Head,-33.2815,151.5791,NSW,12,20.9,1.11,40.9,60.4,59.2,1018,1015,17.3,18.7
10,2012,Norah Head,-33.2815,151.5791,NSW,14,22.9,0.37,47.9,63.7,63.7,1018.2,1015.8,18.3,19.6
11,2012,Norah Head,-33.2815,151.5791,NSW,17.1,23.7,2.77,48.5,74.8,70.8,1017,1014.8,20.1,21.3
1,2013,Norah Head,-33.2815,151.5791,NSW,20.4,27.2,5.75,45.5,79.6,72,1012.6,1010.9,22.8,24.9
3,2013,Norah Head,-33.2815,151.5791,NSW,19.2,25.9,3.52,45.3,75.1,66.9,1018.2,1016.5,21.9,24.3
4,2013,Norah Head,-33.2815,151.5791,NSW,15.5,23.4,3.32,34.9,74.6,63.6,1019.8,1017.6,18.9,21.9
5,2013,Norah Head,-33.2815,151.5791,NSW,12.8,20.5,2.31,38,70.8,63.3,1022.4,1019.7,16.2,18.9
6,2013,Norah Head,-33.2815,151.5791,NSW,11.8,17.9,10.46,42.6,78.7,71.5,1019.5,1017.5,14.1,16.4
7,2013,Norah Head,-33.2815,151.5791,NSW,10.8,18.7,0.9,33.1,71.9,61.3,1023.9,1021.4,14.1,17.3
8,2013,Norah Head,-33.2815,151.5791,NSW,11.1,20.5,0.92,38,57.7,49.8,1016.3,1013,15.5,19.1
9,2013,Norah Head,-33.2815,151.5791,NSW,13.9,23.9,0.82,40.8,60.1,56.1,1016.7,1013.1,19.4,21.5
10,2013,Norah Head,-33.2815,151.5791,NSW,14.9,24.8,1.05,51.7,59.2,52.8,1015.8,1012.8,19.5,22.7
11,2013,Norah Head,-33.2815,151.5791,NSW,16.4,23.2,10.17,52.2,73.4,69.9,1014.4,1012.3,19.7,21.1
12,2013,Norah Head,-33.2815,151.5791,NSW,18.5,25.6,0.54,44,72.9,66.8,1015.2,1013,21.8,23.4
1,2014,Norah Head,-33.2815,151.5791,NSW,19.4,26.5,0.39,41.8,75.2,67.2,1018.1,1016.3,22,24.3
2,2014,Norah Head,-33.2815,151.5791,NSW,19.5,25.7,5.16,44.1,77.9,73.1,1015.2,1013.6,21.8,24
3,2014,Norah Head,-33.2815,151.5791,NSW,19,25.5,4.3,38.3,82.9,74.6,1019.9,1018,21.3,23.8
4,2014,Norah Head,-33.2815,151.5791,NSW,16.5,23.1,4.47,40.9,78.2,70.5,1018.2,1015.9,19.3,21.7
5,2014,Norah Head,-33.2815,151.5791,NSW,13.9,21.9,2.65,32.5,72.8,63.1,1021.6,1019.1,17.4,20.2
6,2014,Norah Head,-33.2815,151.5791,NSW,11.9,18.5,6.65,40,73.3,64.1,1020,1017.5,14.5,17.3
7,2014,Norah Head,-33.2815,151.5791,NSW,9.5,17.7,0.82,34.8,67.3,56.8,1020.3,1017.4,13,16.8
8,2014,Norah Head,-33.2815,151.5791,NSW,10.5,17.1,7.04,45.4,77.1,70.4,1025.5,1023.4,13.5,16
9,2014,Norah Head,-33.2815,151.5791,NSW,12.7,20.6,1.77,43.4,71.1,65.7,1019.8,1016.7,16.8,18.6
10,2014,Norah Head,-33.2815,151.5791,NSW,15.3,23.4,2.45,46.2,71.9,69.4,1018.1,1015.8,18.9,20.6
11,2014,Norah Head,-33.2815,151.5791,NSW,17.9,25.2,0.83,46,72.1,67.9,1016.5,1013.9,21.1,22.8
12,2014,Norah Head,-33.2815,151.5791,NSW,19.1,25.5,2.26,49.9,79.3,74.5,1012.3,1010.4,22.1,23.1
1,2015,Norah Head,-33.2815,151.5791,NSW,20.2,26.9,5.41,40.4,81,74.6,1012.2,1010.3,22.9,24.9
2,2015,Norah Head,-33.2815,151.5791,NSW,20.4,27.3,3.43,41.1,82.4,72,1018.3,1017.1,22.7,25.6
3,2015,Norah Head,-33.2815,151.5791,NSW,18.9,25.8,3.18,44.3,78.9,72.3,1015.8,1014,21.3,24
4,2015,Norah Head,-33.2815,151.5791,NSW,16.1,22.4,11.48,51.4,83.5,76.6,1017.8,1015.8,19,20.5
5,2015,Norah Head,-33.2815,151.5791,NSW,13.2,19.8,3.81,37.4,75.7,67.6,1021.5,1019,16,18.6
6,2015,Norah Head,-33.2815,151.5791,NSW,11.3,18,2.94,34.2,80.1,72.2,1025.7,1023.6,13.7,16.5
7,2015,Norah Head,-33.2815,151.5791,NSW,9.1,16.9,1.34,35.6,75.6,60.9,1022.1,1019.8,11.6,15.7
8,2015,Norah Head,-33.2815,151.5791,NSW,9.8,18.9,0.39,32.4,64.4,56,1020.8,1017.8,13.8,17.6
9,2015,Norah Head,-33.2815,151.5791,NSW,12.2,19.7,5.8,51.6,77.1,73.4,1024.1,1021.6,16.4,17.8
10,2015,Norah Head,-33.2815,151.5791,NSW,16.7,25,2.3,44.5,78,71.1,1024.2,1021.9,20.3,22
11,2015,Norah Head,-33.2815,151.5791,NSW,17.8,25.5,3.68,46.2,82.9,74,1015.2,1012.8,21.1,23.2
12,2015,Norah Head,-33.2815,151.5791,NSW,18,25.3,3.71,40.5,83.4,75.8,1017.5,1015.8,21.2,23
1,2016,Norah Head,-33.2815,151.5791,NSW,19.9,26.8,7.01,46.1,85.5,76,1014.4,1012.5,22.8,24.8
2,2016,Norah Head,-33.2815,151.5791,NSW,20.8,27.7,0.6,42.1,79.4,70.2,1014.7,1013.2,23.8,26.5
3,2016,Norah Head,-33.2815,151.5791,NSW,19.2,26.3,4.98,38.6,89.6,75.9,1018.4,1016.6,21.4,24.6
4,2016,Norah Head,-33.2815,151.5791,NSW,17.7,24.4,1.81,37.9,80.3,73.6,1022.9,1020.3,20.8,22.4
5,2016,Norah Head,-33.2815,151.5791,NSW,13.9,22.5,0.41,31.1,66.3,60.3,1017.4,1014.3,17.5,20.5
6,2016,Norah Head,-33.2815,151.5791,NSW,11.8,18.8,6.51,40,75.4,62.1,1017.9,1015.1,14.2,17.2
7,2016,Norah Head,-33.2815,151.5791,NSW,10.5,18.5,2.66,35.1,73.5,60.5,1019.4,1016.9,13.5,17.1
8,2016,Norah Head,-33.2815,151.5791,NSW,11.1,19.1,2.51,41.1,70.3,61.9,1021.7,1019.1,14.4,17.4
9,2016,Norah Head,-33.2815,151.5791,NSW,13.3,20.9,2.31,40,68.5,65.1,1015.5,1012.5,17,18.9
10,2016,Norah Head,-33.2815,151.5791,NSW,14.2,23.2,1.94,46,60.9,58.4,1015.9,1013.3,18.5,20.9
11,2016,Norah Head,-33.2815,151.5791,NSW,17.2,25.5,1.17,42,68.4,62.6,1013.1,1010.8,21.3,23.4
12,2016,Norah Head,-33.2815,151.5791,NSW,19.2,27,2.24,46.5,77,70.9,1013.6,1011.4,22.5,24.6
1,2017,Norah Head,-33.2815,151.5791,NSW,21,28.8,1.61,45.1,81.2,74.7,1013,1011.2,23.8,25.4
2,2017,Norah Head,-33.2815,151.5791,NSW,20.9,26.9,4.42,45.8,82.9,79.2,1014.6,1012.7,23.2,24.9
3,2017,Norah Head,-33.2815,151.5791,NSW,20.1,25.5,9.15,54.8,88.9,81.2,1015.4,1014,22,23.9
4,2017,Norah Head,-33.2815,151.5791,NSW,15.7,23.2,3.12,40.6,75.1,64.3,1022.1,1019.6,18.9,21.4
5,2017,Norah Head,-33.2815,151.5791,NSW,13.6,20.6,1.35,34.8,77.5,65.1,1022.6,1020.3,16.4,19.1
6,2017,Norah Head,-33.2815,151.5791,NSW,12,18.3,6.38,41.3,83.6,75.9,1025.8,1023.7,14.4,16.9
1,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,19.2,23.9,2.09,42.8,75.8,72.6,1015.4,1014.4,21.9,22.6
2,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,21.3,25.5,7.15,42.4,83,78.6,1012.6,1011.5,23.3,24.4
3,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,19.9,24.5,1.95,42.9,72.9,70,1015.9,1014.4,22.5,23.2
4,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,18.4,23.6,2.86,43.2,71.1,67.3,1017.4,1015.5,21.4,22.1
5,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,15.6,19.9,1.17,46,65.4,61.6,1016.5,1014.6,18.1,18.7
6,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,15.1,19.3,3.75,46.3,69.8,69.1,1019.1,1016.9,17.3,17.8
7,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,13.7,18.4,4.33,48.8,71.3,66.8,1015.5,1013.6,16.4,17.2
8,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,14.3,18.9,1.13,43.1,77.6,72.9,1018.5,1016.6,16.7,17.6
9,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,15.1,19.3,3.91,48.2,72.3,70.4,1019,1016.8,17.5,18
10,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,14.6,20,0.99,42.1,62,61.1,1018.9,1017,18,18.6
11,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,16.2,21.9,0.27,35.1,65.7,63.9,1019.7,1018.1,19.7,20.4
12,2009,NorfolkIsland,-29.0408,167.9547,ISLAND,18,24.6,0.51,36.7,64.4,60.6,1019.5,1018.4,22.3,22.9
1,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,19.2,25.4,0.42,38,66.5,63.1,1014.8,1013.6,22.8,23.7
2,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,19.9,25.8,1.1,42.8,70.4,65.2,1017.5,1016.1,23,24.2
3,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,19.2,25,0.76,41.2,66.8,59.1,1019.3,1017.8,22.1,23.4
4,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,18.3,23.2,3.14,39.5,69.7,67.1,1019,1017,21.1,22
5,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,16.9,21.4,3.52,49.8,72.9,70.2,1014.7,1012.6,19.4,19.9
6,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,15,19.2,3.2,43.7,71.8,68.6,1019.1,1017.5,17.6,18.3
7,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,13.7,18.2,1.46,43.2,66.3,65.7,1021.6,1019.5,16.3,16.9
8,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,14.7,19.1,5.49,44.7,71,67.5,1018.4,1016.2,17.2,17.9
9,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,15.2,20,3.09,40.6,70.8,70.5,1021,1019,18.1,18.7
10,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,15.7,20.2,1.35,48.5,70.1,68.2,1021.7,1019.9,18.2,18.7
11,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,16.4,21.1,1.6,45,69.3,66.2,1020.1,1018.6,19,19.6
12,2010,NorfolkIsland,-29.0408,167.9547,ISLAND,19.5,24.7,0.63,39.2,80.4,75.8,1015.8,1014.8,22.2,23.1
1,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,20.6,25,1.9,52.7,80,77.2,1011,1009.8,22.8,23.6
2,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,20.2,25.6,0.82,37.5,75.7,72.2,1016.2,1015,23.3,24.3
3,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,20.5,25.4,9.2,43,76.6,71.3,1015.5,1014.1,23,23.9
5,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,16.4,21.5,5.14,44.6,70.9,65.9,1016.5,1014.7,19.3,20.2
6,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,16,20.1,6.53,47.3,74.9,73.4,1016.4,1014.3,18.5,19
7,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,13.6,18.8,4.34,49.1,71.6,64.6,1016.7,1014.8,16.5,17.6
8,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,13.8,18.2,7.87,50,72.9,73.3,1019.7,1017.7,16.5,16.8
9,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,13.7,19,4.82,43.7,67.4,65.9,1019.2,1017.1,17,17.7
10,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,15.6,20.4,0.94,44.2,71.7,69.3,1018,1016.1,18.5,19.2
11,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,16.3,22.3,0.71,34.2,66.3,63.8,1019.3,1017.8,20.1,20.9
12,2011,NorfolkIsland,-29.0408,167.9547,ISLAND,18.9,23.5,10.59,47.4,75.4,74.3,1011.6,1010.6,21.6,22.1
1,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,19.2,23.8,1.32,41.9,71.4,70.7,1014.5,1013.4,21.8,22.5
2,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,20.4,25.2,5.79,43.5,76,72.5,1013.7,1012.3,22.9,23.8
3,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,19.4,24,2.03,44,73.5,68.6,1014.6,1013.1,21.9,22.8
4,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,18.5,22.7,3.5,45.4,75.3,74.3,1017.6,1015.7,20.6,21.4
5,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,16,20.5,5.05,48.8,68.4,65,1019.7,1017.8,18.6,19.2
6,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,14.8,19.2,6.35,48.4,71.8,68.2,1017.1,1015.2,17.5,18
7,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,14.4,18.4,4.99,48.4,69.7,68.2,1018.4,1016.5,16.4,17.2
8,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,13.3,18.6,3.19,45,68.5,63.5,1018,1016,16.5,17.5
9,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,14.1,18.9,2.23,42,67.3,65.2,1019.5,1017.3,16.8,17.4
10,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,15.2,20.2,3.08,40.8,68.2,65.5,1018.1,1016.4,18.2,18.8
11,2012,NorfolkIsland,-29.0408,167.9547,ISLAND,15.7,21.3,3.26,37.4,68.5,64.1,1018,1016.6,19,19.9
1,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,19.2,24.6,0.45,41.7,71,66.3,1014.7,1013.6,22.4,23.4
3,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,19.2,24.5,1.48,42.9,72,65.1,1015.9,1014.3,21.8,23.1
4,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,17.9,22.8,4.06,40.5,73.5,68.2,1017.1,1015.2,20.9,21.7
5,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,16,20.7,3.42,45.6,70.6,67.2,1017.8,1015.9,18.7,19.3
6,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,14.4,18.7,5.12,46.6,70.3,66.1,1017,1015,16.7,17.6
7,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,14.1,18.1,4.69,44.6,69.4,66.6,1023,1020.9,16.2,17
8,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,13.7,19,3.81,42,67.4,63.2,1016.7,1014.9,17,17.8
9,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,14.5,19.4,2.22,45.5,70.5,69.6,1018.8,1016.7,17.6,18.1
10,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,15.1,20.8,0.86,38.2,65.7,62.2,1021.5,1019.7,18.8,19.3
11,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,16.6,22,3.58,39.2,70.5,67.2,1014.8,1013.5,19.7,20.7
12,2013,NorfolkIsland,-29.0408,167.9547,ISLAND,17.7,23.4,1.85,36,69.6,66.1,1014.2,1013.1,21.3,22
1,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,19.4,24.6,1.52,42.5,68.6,65.2,1015,1013.8,22.2,23.2
2,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,19.4,23.8,5.94,40.2,76.9,74.8,1012.4,1011.4,21.8,22.6
3,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,18.3,23.4,0.81,42.5,70.6,65.4,1019.3,1017.7,21,22.1
4,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,17.7,22.9,1.37,35.7,73.5,69.6,1017.4,1015.2,20.9,21.6
5,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,15.9,20.8,2.05,35.2,64.7,62.3,1021.2,1019.4,18.8,19.5
6,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,15.5,19.9,3.63,39.3,74.8,69.5,1019.8,1017.7,17.9,18.9
7,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,13.5,18.3,3.35,48.2,70,64.4,1016.5,1014.7,16.1,17.2
8,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,13.8,18.4,4.58,43.1,71.8,69.2,1021.9,1019.8,16.5,17.2
9,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,14.6,19.4,1.32,40.6,70.4,65,1018.4,1016.3,17.4,18.2
10,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,15,20.4,1.96,36.7,66.8,64.4,1020.1,1018.3,18.3,19
11,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,16.1,21.9,1.31,38.3,63.4,62.1,1019.2,1017.6,19.9,20.4
12,2014,NorfolkIsland,-29.0408,167.9547,ISLAND,19.3,24.3,8.44,43.4,74.7,71.2,1015.7,1014.7,22.3,23
1,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,20.2,25,6.64,46.8,76.4,73,1012.7,1011.5,23,23.6
2,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,20.6,25.1,1.61,48.2,75.5,70.5,1015.7,1014.4,22.7,23.7
3,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,19.5,24.8,2.31,36.5,72.4,67.9,1014.1,1012.6,22.5,23.6
4,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,18.8,23.6,2.11,42.3,69.6,66.3,1019.8,1018,21.5,22.2
5,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,16.8,21.6,1.41,45.5,67.3,65.1,1020.5,1018.4,19.6,20.2
6,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,14.9,19.4,1.31,43.4,64.1,59.3,1022.7,1020.8,17.4,18.1
7,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,13.6,18.4,3.39,47,67.8,66.2,1021.9,1019.8,16.5,17.1
8,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,13.4,18.9,1.81,40.2,64.1,62,1021.5,1019.4,16.7,17.5
9,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,14.4,19.4,3.17,42.1,64.9,64.2,1019.1,1017.3,17.3,18
10,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,15.2,20.3,1.17,39.9,64.6,62.3,1024.2,1022.2,18.4,18.9
11,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,16.9,22.6,1.43,35.9,68.7,68.2,1018.2,1016.5,20.8,21
12,2015,NorfolkIsland,-29.0408,167.9547,ISLAND,18.3,23.7,3.71,39.4,65.5,66.6,1016.4,1014.9,22,22.1
1,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,20,25.1,4.35,36.3,77.8,74.4,1013.4,1012.3,23.1,23.8
2,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,22.2,26,9.17,47.7,83.8,82,1010.6,1009.1,24.2,24.5
3,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,20.7,25.6,6.96,38.4,78,75.7,1017.7,1016,23.7,23.9
4,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,19.3,24.5,2.74,37.7,75.7,73.2,1019.7,1017.7,22.3,22.6
5,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,17.9,22.2,4.13,43.1,74.8,72.6,1017.2,1015.1,20.7,21
6,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,16.1,20.2,4.06,49.9,71.3,70.3,1019.4,1017,18.6,19
7,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,14.8,19.9,1.86,40.6,69.8,67.6,1019.7,1017.5,18,18.5
8,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,13.5,18.8,3.52,42.6,68,64.2,1019.5,1017.5,17.1,17.5
9,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,15.1,20.2,2.6,41.9,71.6,67,1019.2,1016.9,18.1,18.6
10,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,15,21,1.25,37.5,61.4,62.2,1018.2,1016.2,19.3,19.5
11,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,16.7,22,7.82,46.9,69,69.4,1016.7,1014.9,20.6,20.5
12,2016,NorfolkIsland,-29.0408,167.9547,ISLAND,17.1,23.5,0.38,33.6,66.6,66.7,1017.4,1015.9,21.8,22
1,2017,NorfolkIsland,-29.0408,167.9547,ISLAND,19.4,25.5,1.07,36,64.6,65,1015.5,1014.3,23.4,23.6
2,2017,NorfolkIsland,-29.0408,167.9547,ISLAND,21.1,26.5,1.71,41.1,73,72.8,1014.2,1012.7,24.2,24.5
3,2017,NorfolkIsland,-29.0408,167.9547,ISLAND,19.3,24.8,3.29,41.3,70.2,67.1,1016,1014,23.1,23.7
4,2017,NorfolkIsland,-29.0408,167.9547,ISLAND,18.9,24.3,1.89,43.2,69.9,66.7,1016.7,1014.7,22,22.6
5,2017,NorfolkIsland,-29.0408,167.9547,ISLAND,17.2,22.1,1.86,43.8,67.6,68.3,1020.6,1018.4,20.1,20.2
6,2017,NorfolkIsland,-29.0408,167.9547,ISLAND,15.5,19.9,4.86,44.1,77.5,73,1018.4,1016.4,18.2,18.5
1,2009,Nuriootpa,-34.4666,138.9917,SA,13.6,32.3,0.03,45.5,39,17.4,1014.2,1011.9,22.1,30.7
2,2009,Nuriootpa,-34.4666,138.9917,SA,14.9,31.3,0.08,43.9,46.8,24.6,1014.4,1012.3,21.1,29.1
3,2009,Nuriootpa,-34.4666,138.9917,SA,12.2,26.1,0.59,39.8,64.5,33.6,1017.8,1016,16.7,24.5
4,2009,Nuriootpa,-34.4666,138.9917,SA,9.1,21.8,2.01,39.7,64,42.4,1020.1,1017.6,15.5,20.5
5,2009,Nuriootpa,-34.4666,138.9917,SA,7.8,16.3,0.86,32.5,82.6,62,1024.8,1022.6,11.8,15.4
6,2009,Nuriootpa,-34.4666,138.9917,SA,6,14.4,2.17,33.8,85.6,65.8,1016.4,1014.3,9.6,13.3
7,2009,Nuriootpa,-34.4666,138.9917,SA,6.2,13.6,1.98,43,81.3,67,1019,1017.2,9.2,12.5
8,2009,Nuriootpa,-34.4666,138.9917,SA,6.1,16.2,0.92,46.1,77.7,58,1017,1014.7,10.9,15.3
9,2009,Nuriootpa,-34.4666,138.9917,SA,6.7,17.7,2.3,46.2,67.4,53.3,1015.1,1012.6,12.6,15.9
10,2009,Nuriootpa,-34.4666,138.9917,SA,7.9,20,1.21,43.1,67.6,45.5,1021.1,1019.5,13.2,18.7
11,2009,Nuriootpa,-34.4666,138.9917,SA,13.9,29.5,1.31,44.1,49.4,31.8,1016.2,1013.8,21.9,27.8
12,2009,Nuriootpa,-34.4666,138.9917,SA,12.3,28.4,0.66,41.9,49.3,31.2,1017,1014.7,20.2,27.1
1,2010,Nuriootpa,-34.4666,138.9917,SA,13.9,31.5,0.3,43.3,45.7,25.8,1014.5,1012.2,21.7,29.5
2,2010,Nuriootpa,-34.4666,138.9917,SA,15.8,30.8,0.12,42.9,51.6,27.1,1016.3,1014.3,21.5,29.3
3,2010,Nuriootpa,-34.4666,138.9917,SA,13.1,27.1,0.65,39.9,63.1,31.9,1020.5,1018.2,17.6,25.6
4,2010,Nuriootpa,-34.4666,138.9917,SA,11.2,22.5,2.01,36.2,70.4,44.7,1020.2,1017.7,16.3,21.4
5,2010,Nuriootpa,-34.4666,138.9917,SA,6.2,17.9,1.43,34.1,75.7,50.6,1019.8,1017.4,12,16.8
6,2010,Nuriootpa,-34.4666,138.9917,SA,3.7,13.6,1.43,32.9,88.2,65.1,1026.1,1024.2,7.9,12.6
7,2010,Nuriootpa,-34.4666,138.9917,SA,3.8,13.3,1.26,33.4,86,64.1,1025.2,1022.9,7.9,12.4
8,2010,Nuriootpa,-34.4666,138.9917,SA,5.3,12.8,2.51,46.4,81.2,64.4,1018.3,1016.6,8.6,11.7
9,2010,Nuriootpa,-34.4666,138.9917,SA,6.6,14.7,3.42,39.7,79.6,68,1021,1018.8,10.5,13.4
10,2010,Nuriootpa,-34.4666,138.9917,SA,7.9,20,1.07,39.2,66.2,46.2,1020.5,1018.6,13.6,18.4
11,2010,Nuriootpa,-34.4666,138.9917,SA,10.2,22.7,1.01,37.8,63.9,43.2,1018,1016,15.8,20.8
12,2010,Nuriootpa,-34.4666,138.9917,SA,12.9,25.5,4.48,45,61,40.6,1011.4,1009.4,18.3,23.4
1,2011,Nuriootpa,-34.4666,138.9917,SA,15.2,30.8,0.13,39.6,57,36.6,1011.4,1009.4,21,29.1
2,2011,Nuriootpa,-34.4666,138.9917,SA,15.7,27.9,3.29,40.3,65.2,43.9,1015.5,1013.8,19.9,26.2
3,2011,Nuriootpa,-34.4666,138.9917,SA,12.5,22.5,3.72,38,75.6,55.7,1017.3,1015.8,15.6,21.2
5,2011,Nuriootpa,-34.4666,138.9917,SA,7,16.2,2.3,33.8,76.9,56,1023.6,1021.3,11.1,15.2
6,2011,Nuriootpa,-34.4666,138.9917,SA,5.3,14.4,1.5,39.5,80.4,59.6,1024.3,1022.2,9.7,13.7
7,2011,Nuriootpa,-34.4666,138.9917,SA,4.8,13.5,1.61,36.1,81.9,62.3,1023.4,1021.4,8.6,12.6
8,2011,Nuriootpa,-34.4666,138.9917,SA,6.4,15.8,2.75,38.3,80.2,59.1,1019.8,1017.7,11,14.8
9,2011,Nuriootpa,-34.4666,138.9917,SA,6.7,20,0.29,42.3,56.1,41.6,1019.9,1017,14.1,18.6
10,2011,Nuriootpa,-34.4666,138.9917,SA,9.5,20.7,1.54,38.4,69.2,49.6,1019.2,1017.2,14.1,18.9
11,2011,Nuriootpa,-34.4666,138.9917,SA,11.3,26.2,1.53,44.5,58.1,33.6,1015.9,1013.4,17.9,24.7
12,2011,Nuriootpa,-34.4666,138.9917,SA,12.8,26.6,1.52,42.3,56,31.9,1014.9,1012.4,18.4,25.1
1,2012,Nuriootpa,-34.4666,138.9917,SA,15.3,29.7,0.51,47.3,52.4,28.8,1014.2,1012.3,20.8,28.1
2,2012,Nuriootpa,-34.4666,138.9917,SA,14.2,27.8,0.59,42.6,58.3,33.1,1013.8,1011.9,19,25.9
3,2012,Nuriootpa,-34.4666,138.9917,SA,11.8,25,1.5,41.9,70.7,36.9,1017,1014.9,16,23.7
4,2012,Nuriootpa,-34.4666,138.9917,SA,8.3,23.6,0.46,36.1,57.4,37.3,1022.2,1019.6,17.2,22.1
5,2012,Nuriootpa,-34.4666,138.9917,SA,4.7,17.3,0.92,38.2,71.1,52.9,1024.8,1022.4,11.6,15.8
